entity_head	relation	entity_tail
2827	10	6585
1696	10	9466
2457	2	8666
1854	10	6417
275	6	9244
2088	10	3379
2326	10	10517
2067	10	6812
571	10	3374
10	3	12137
2504	10	8782
1700	10	7518
2471	10	11311
2382	10	10329
1878	4	5380
522	10	4337
920	10	12760
823	10	10988
1236	10	13251
2787	10	7607
553	3	9874
1601	10	13130
522	10	13028
1274	10	5095
1233	10	7780
752	10	9148
772	4	5082
2156	10	9119
1332	3	12037
2265	10	13735
2323	10	4625
1727	3	6434
390	10	9688
8	10	4753
447	10	6297
1817	10	12909
2559	10	2984
1969	10	6027
1397	10	3927
2594	3	7221
1123	10	6991
355	3	10697
1554	10	8244
2665	10	4487
1755	10	7464
618	10	5054
544	10	6403
218	10	8997
2840	10	3242
2135	10	5283
1887	3	4665
229	3	12376
340	10	5281
471	10	10459
690	10	8555
2005	10	9984
1997	10	10861
2805	10	12013
2433	10	9770
457	10	12243
2681	4	7743
689	10	8836
2837	3	4863
965	10	10579
1694	3	8442
2407	10	13478
365	10	5601
85	3	10928
2763	6	10632
2420	10	12885
457	10	7070
505	10	12408
2382	10	5201
1592	3	4797
1724	3	5841
1785	10	6777
1326	10	13758
277	10	3324
192	10	10988
1492	4	9376
528	10	4866
1099	10	3462
2319	10	10204
579	10	12313
1630	3	6165
278	10	8117
283	10	4713
1402	10	3731
1113	10	3398
2628	10	4059
766	4	3060
658	3	11984
557	3	5081
402	10	12850
1958	10	11399
2247	10	6880
240	1	4860
2747	10	8568
611	10	11461
447	3	10121
681	10	13499
2970	10	4561
2619	10	12637
566	10	13302
2139	3	7934
2542	10	5531
1970	3	4087
315	10	9393
1395	3	9196
119	10	11212
2683	10	7259
2777	4	3632
399	10	9426
1508	10	11519
1585	10	6027
283	10	4059
1877	10	7382
2261	10	8676
881	3	7554
1087	10	7747
1529	10	12346
2519	10	11212
1154	10	8284
1742	10	12449
2019	10	6288
1359	10	9766
761	1	10722
2535	10	12235
1205	10	10056
2600	10	4771
1786	10	5480
1198	10	13364
303	10	11511
1814	10	11496
2702	10	7860
2899	10	12634
1450	10	12637
766	10	4253
2458	3	4431
2822	3	8331
962	10	5483
866	10	9426
1435	10	12687
2435	4	9138
458	10	5110
355	10	11315
1858	9	12811
467	10	10599
2270	10	9438
30	7	5705
2796	10	9036
1047	10	7279
2371	3	10542
2280	2	3336
1992	3	5122
701	10	8524
1300	10	8321
938	3	13179
2282	10	4059
1834	10	9187
1055	10	5134
2228	10	4625
1247	10	3326
1565	10	10756
944	10	11807
2371	10	12773
2147	10	13390
1585	10	3883
2501	10	7046
2302	1	11517
2490	3	6602
2655	10	5480
966	10	5450
319	10	7880
582	10	3610
1605	10	10755
451	10	7791
2	10	4596
2548	3	5085
1588	10	10138
422	10	12148
2274	1	11970
2459	10	5097
1362	2	11094
1035	10	13373
1552	3	8837
398	4	8921
1747	4	12232
1313	10	9466
1447	3	7934
1549	3	12451
1787	10	12139
2289	3	11810
1887	10	3693
26	10	12648
1186	10	5621
770	10	4513
1149	10	7394
2659	10	10555
2218	4	13004
1183	3	8629
1626	10	4652
1464	3	9530
2151	10	11511
1009	3	8977
2731	4	3701
2127	3	9417
2542	10	6354
865	10	13770
2662	10	6732
2196	10	7045
1738	10	11964
211	10	9744
2939	10	3242
497	10	8009
1172	3	10986
1005	10	10017
404	3	6005
2095	10	10125
665	3	9735
82	3	10022
2658	10	13770
1267	4	8145
773	10	4779
405	3	10928
1313	3	5925
422	10	11322
608	10	12447
1803	10	10584
2086	10	4059
1401	10	3940
1767	10	10585
2276	3	12376
2907	10	3972
1807	4	10937
2935	10	4432
2977	10	12480
2787	10	4353
2778	3	12376
1277	6	11658
1463	10	10929
2810	10	12884
504	3	7554
189	3	7076
352	10	10531
2564	10	10950
2872	10	12410
1401	3	7197
192	10	10220
50	10	12101
2709	4	11750
218	10	3673
2772	10	3973
171	1	5945
725	10	6270
372	3	3689
94	10	4104
1926	10	4618
1910	10	10518
397	10	9878
1502	10	7820
464	3	6604
1587	10	8841
1922	3	5221
814	3	6390
2536	10	4291
131	10	10864
788	3	9424
358	10	5360
2551	3	11638
1095	10	9317
1225	10	7195
1276	10	11629
1490	10	13608
2510	10	8555
1426	10	8175
714	10	4071
2842	10	12872
1398	10	7437
666	10	12773
438	10	8326
284	10	12480
1771	10	13747
163	10	3277
2367	3	7421
997	2	7316
1665	10	13028
1623	10	3320
161	10	11946
299	3	6116
1486	10	5110
494	10	3811
1148	3	11655
762	10	13487
826	4	9855
1254	3	3066
2433	10	10502
1424	3	5841
2125	10	8321
1671	10	3381
1379	10	5776
2581	1	4515
2177	10	8916
489	10	9444
1366	10	6743
1129	10	10454
993	10	12081
553	10	5651
116	10	5319
708	10	4253
2312	10	11770
1664	10	12970
880	10	12856
2688	3	3912
394	10	13097
1289	4	9854
2275	10	8854
2187	10	12885
1378	10	6107
1048	10	4454
506	10	13253
1847	1	11517
1460	10	4649
2346	10	13272
2376	10	8218
1917	10	3310
2854	3	11631
950	3	5192
151	10	3522
1541	3	12376
1305	10	12915
1331	10	9118
503	10	7452
591	10	12101
1483	10	4788
2542	10	12202
2940	10	11888
1304	10	4519
2952	10	10619
472	10	5130
1892	3	12376
1747	10	8443
1245	10	4553
781	10	3263
2718	10	4505
347	10	10700
2315	10	13318
2284	3	5615
2756	3	6942
1931	10	3718
1359	10	11784
950	10	4384
2909	10	10674
1556	10	10266
1188	10	9426
821	10	6779
2283	10	12760
2326	10	9426
1601	10	13631
272	10	8332
122	3	12376
2275	10	12648
2642	10	4059
2410	10	4616
2922	7	8357
891	10	5201
2161	10	13032
2483	10	8009
1732	0	12606
509	10	10518
891	10	10773
2642	4	9404
1088	3	13179
2803	3	10254
126	10	10999
2295	10	7519
666	10	10940
1527	2	4533
2138	10	12385
2290	3	7999
1175	10	10956
753	3	4740
907	10	3696
178	10	11340
425	10	8082
584	10	3804
1691	10	6396
1235	3	12824
1060	10	9521
1224	10	11551
664	10	8321
1356	10	11065
436	6	13320
2619	10	10397
2570	10	5132
1313	10	5328
1296	0	5837
2062	3	4938
344	10	8520
1154	0	5431
1508	3	9230
1141	10	7772
1921	10	10897
935	10	10738
986	10	6134
1208	3	12981
1394	10	7339
2725	7	11756
2215	3	3912
843	10	9770
1465	1	7852
650	3	5405
1	10	3511
2460	10	3468
2528	10	12122
1443	10	5770
661	10	5884
1226	10	10770
1540	10	9107
2012	10	12262
30	6	6529
828	3	7934
1991	3	8180
314	10	4033
635	10	8746
204	0	3132
1547	10	8085
230	3	6003
1281	0	3132
2050	3	12827
1011	10	8944
818	10	10619
2143	10	9069
2838	10	3673
2378	3	12376
1481	10	12802
2250	10	3968
282	1	6887
2142	10	4487
1191	3	9517
469	10	8285
1459	3	7934
2110	10	3033
682	10	4001
1007	3	12376
1457	10	8387
786	10	7800
1020	10	8045
30	10	12637
1449	10	3635
869	9	8500
159	10	7269
1528	10	3256
2557	10	5460
2745	2	8933
1027	10	3526
143	10	7824
683	3	3422
931	10	9152
1191	10	7082
1313	3	13360
1450	10	4581
1094	10	10459
2208	10	8295
804	10	12648
455	10	4633
2618	10	5369
2650	10	8520
331	1	9259
2014	3	5051
1041	10	5985
2962	10	6546
522	10	4422
668	1	9901
2069	10	11784
1775	10	3286
1377	10	9062
1502	8	10760
2315	10	12129
1592	10	13515
2848	10	10988
1226	10	13339
708	3	11873
1817	10	9033
2855	4	11452
1794	10	4658
2162	3	8162
2288	10	3036
2464	3	13280
365	10	5480
2036	10	3168
2127	4	12754
470	10	11496
1132	10	7879
2848	3	5244
610	10	3265
2225	10	5480
1949	10	5270
107	10	8765
1635	10	11260
1788	10	7279
1050	3	10556
212	3	6784
40	10	9107
848	10	11730
85	10	7601
1329	10	6589
65	3	8762
1911	10	5201
1084	10	9900
592	10	12550
544	10	12515
1317	10	8594
575	10	9783
996	1	4221
2552	10	8557
448	3	12451
197	10	9573
2252	3	4312
1230	0	9906
1557	10	11902
731	10	13649
21	10	3326
1180	3	11610
1054	10	7286
2887	10	6403
841	10	3775
1666	10	3796
515	10	11577
1543	10	5406
1619	10	12384
1215	10	11546
2054	10	8871
814	10	7776
1334	10	4804
2136	10	3940
420	3	9457
32	4	12111
1466	10	8118
508	10	8542
2710	3	8331
2587	3	10847
2462	10	6749
2749	10	12550
2112	3	6876
2054	10	9438
2662	10	3325
2039	10	10891
2799	10	5880
1787	10	9470
207	10	5570
1616	10	5577
1929	10	13193
489	10	8085
483	3	7554
2526	10	9985
491	10	7726
34	10	3385
2569	10	5295
1428	10	4745
432	10	13495
1329	10	8158
2820	10	13521
1786	10	4732
1549	10	5201
2067	10	13158
1670	10	6962
1210	0	8794
1141	10	3267
983	3	3189
892	10	9520
645	10	10204
2343	10	9383
79	10	12515
1177	2	8592
2721	10	10713
2942	1	11791
802	10	13713
68	10	6006
297	3	4740
637	10	7362
1181	3	9251
379	10	7557
2113	10	10204
1041	10	3665
574	10	7338
2910	10	3583
1436	10	4177
1479	10	4344
1663	1	4515
2421	10	4079
623	10	10773
2759	10	4514
1044	10	6118
3	3	11984
2898	10	12233
767	10	9555
376	10	6580
697	10	10154
2648	4	5477
2208	10	5951
2388	3	7964
1295	3	12842
636	3	6036
1567	10	3741
1608	10	8524
2919	3	8331
716	3	7881
2086	10	5445
456	10	3916
2390	3	10221
1436	10	12866
2961	10	4524
2458	10	5219
342	5	7174
1514	10	4598
871	10	9277
1368	10	12107
1724	10	4422
324	10	12871
551	7	11953
1303	10	6731
2883	10	5493
481	3	13020
2816	10	3702
1363	7	4385
1995	3	3593
2012	10	8148
1650	10	8836
1183	10	8321
2109	3	13179
2712	10	6731
2769	10	6749
1235	10	9573
1032	10	5760
1394	10	5677
198	10	12113
2571	10	5134
299	10	11276
1247	3	10542
1286	10	12773
1370	10	3246
1178	10	8663
1187	10	11334
2207	10	9923
65	10	10850
2331	3	7934
2692	10	12178
2626	10	11835
180	10	5651
2549	10	4048
2896	3	7934
1108	10	5496
2153	1	8946
2257	3	10507
651	0	8458
2065	3	4740
2601	4	12851
1227	3	7934
576	3	11984
825	10	6683
1610	4	9972
1190	10	8528
1016	10	6170
1954	10	12068
365	10	3570
1205	3	4797
1810	10	6300
1006	10	3826
2419	3	10986
1604	10	4523
2649	3	5547
2926	10	8594
1778	10	13793
763	10	13612
735	3	10554
2056	10	7894
420	10	5167
752	10	3987
2655	10	9769
163	3	9870
1499	10	5201
2582	10	3562
1738	10	5651
797	10	4608
2552	4	7107
2316	10	9989
2738	10	9415
1424	3	12376
2898	3	7934
1452	10	3724
98	10	6020
2247	10	13689
757	10	4916
2161	10	8414
2785	10	5261
1697	10	5261
861	10	7789
2751	10	3339
2291	10	3638
2552	10	9666
1264	10	10582
2531	10	7198
1052	10	11279
526	10	4782
2468	10	4917
2371	10	8010
1738	1	11931
2235	10	12113
94	4	6997
955	10	9158
1294	10	9161
1400	10	3673
2005	3	13020
867	10	10731
1671	3	10597
660	10	5483
711	3	12376
1300	10	4417
1087	10	9914
2228	10	11664
301	10	4525
2790	3	7934
1266	10	5287
2217	10	6028
1614	10	4141
1796	4	12757
1036	10	7820
1683	4	11884
878	10	11307
1413	10	9069
1918	10	4127
885	3	4277
213	10	6543
355	10	13305
2758	10	5378
2421	10	3964
1743	3	10121
489	3	12376
1517	10	10943
1752	10	13339
44	10	4518
765	3	13179
1949	10	9139
389	3	12576
579	3	12376
1018	10	8964
599	10	5689
1733	0	8970
2405	10	3190
1166	3	8977
2977	10	8084
1802	3	9342
1556	10	4691
814	10	12948
1905	10	5820
2787	10	12866
1547	10	9033
1509	3	4778
332	10	11159
2662	10	4255
1439	3	4663
1452	10	5110
399	10	8278
1329	10	7775
2101	3	7423
1591	10	5128
2003	10	8851
1195	10	9851
1567	10	9056
2787	10	11805
2934	3	8331
1632	10	10440
612	3	5436
2874	3	9870
1635	10	3562
1143	4	3407
2215	10	5715
109	2	6402
1242	10	12072
1954	10	4061
1128	7	9634
2921	3	12558
2242	10	7912
2622	10	6222
79	10	9991
1135	10	13318
502	3	12643
1033	3	11655
621	10	8214
1434	3	9778
1159	1	4187
925	4	5259
794	10	8118
2445	10	13654
1757	10	12874
2010	3	13345
167	10	10136
1006	10	7648
1206	4	7402
2558	10	8908
1887	10	10726
2235	3	13553
2358	10	11235
212	10	12850
269	6	13151
2154	10	11204
1329	10	13673
2785	10	13050
732	3	4740
2650	10	6118
2780	10	5308
2013	10	10950
1799	4	10437
2295	10	3947
1897	4	11376
775	3	7921
586	10	10635
1566	3	9335
2372	10	4958
2422	10	5657
1661	10	11408
2941	4	8042
2135	10	9983
630	10	6837
2605	10	5981
358	4	12841
2507	10	11389
2584	10	5483
2014	10	8916
307	10	3560
2597	3	7786
2802	3	12616
464	3	11753
855	10	6077
1959	2	5153
1820	3	6733
2228	10	6294
1162	10	13487
4	10	7504
1318	10	11899
158	10	12266
898	10	9515
510	10	7787
1695	3	12632
516	10	12372
1694	10	4043
950	3	3627
1896	3	9632
2341	10	5570
1821	10	4804
2339	3	7934
1547	10	13735
391	10	7160
1161	10	3314
1141	10	3506
586	10	7679
1617	10	11888
44	10	4773
269	10	7553
919	10	13685
2934	4	4198
883	3	7934
852	4	3512
2342	10	4353
1905	10	6270
9	3	11940
886	10	5609
1824	10	13747
307	10	12010
2942	10	9357
1488	10	5990
1077	3	12376
2039	10	9666
489	10	5342
1750	10	7601
612	10	7907
2137	3	7861
601	10	3276
1162	4	8170
196	3	7877
497	10	5947
876	10	12798
1095	10	5134
539	3	12717
2102	10	12587
1101	3	7934
2906	10	11635
1696	10	3256
2050	3	12376
2947	10	3139
1131	10	4493
392	10	5734
1868	10	12850
24	10	4732
555	10	10124
422	10	7790
65	3	3537
2143	10	9119
296	10	10925
2141	10	11219
65	10	3916
1664	10	6004
1819	10	12760
871	3	3561
1738	10	5263
866	10	11199
192	3	7934
2082	3	9494
2499	3	9188
841	10	8896
2379	3	3750
499	10	3341
1856	10	5790
2341	10	4932
1888	3	5260
697	10	5398
2275	10	8080
741	3	8799
1605	10	3196
391	10	10466
2017	3	6726
1224	10	4522
2848	10	13649
598	10	5609
2770	10	11770
1926	10	9426
1387	10	11782
2109	2	9088
167	10	8216
1420	10	5929
1190	3	11030
493	3	12643
1647	3	10609
1830	10	4766
736	10	7860
2040	10	3973
1019	10	10955
894	10	8916
2682	10	12792
1787	10	10107
222	3	6877
1691	10	4569
1284	10	7788
813	4	3858
1802	10	5917
1814	10	11221
2585	10	11268
734	8	6540
1597	10	13692
930	10	11688
707	10	8659
2354	10	3611
978	4	4881
1843	10	7070
365	10	3430
1296	10	4417
1511	10	6743
2564	10	13199
1977	10	11163
1504	10	5481
697	10	6568
1332	3	6785
2572	10	9169
2454	3	7235
1645	3	11984
2102	3	13787
2433	10	11341
2039	10	11311
931	4	12572
1188	3	12451
2238	10	11244
1055	4	9100
1003	3	4178
1789	10	9426
1019	10	4127
802	10	11599
1817	10	7625
1141	3	9811
353	10	8524
2648	10	13158
1226	10	12589
2504	10	4228
2565	10	6970
281	3	3057
2337	10	9609
2084	10	6731
2389	10	4625
1982	10	7601
2040	4	10285
1775	10	13438
2770	10	5917
32	10	13601
2422	10	7518
2535	10	10204
789	10	5917
2804	10	11028
967	1	7852
278	10	7466
707	10	4625
84	10	4485
27	10	3447
1834	3	8674
1511	3	3750
2903	10	12041
662	10	8956
1864	10	11502
2114	3	7237
2616	3	12376
2661	3	5690
336	10	12822
1587	10	13211
2906	10	5393
2838	3	9888
1919	3	7959
948	10	3375
1014	10	5371
185	10	5165
2960	10	12679
1187	10	13596
2341	10	9692
1561	10	9152
2149	10	13305
1436	10	8414
2152	4	9926
2801	3	13718
103	10	4571
2590	3	12926
2153	3	13328
1044	10	6977
1321	3	9517
2608	10	9262
2787	10	5919
488	10	9426
677	10	6359
495	10	12648
1128	10	4056
2312	10	3439
1723	10	8431
2483	3	4873
2356	10	6092
2599	3	12026
2515	10	12357
2666	3	12376
2231	10	10449
1329	10	13044
2535	10	12254
2615	10	13596
827	3	10249
2937	10	7922
378	4	8260
1716	10	3250
2593	10	10154
2222	10	13373
962	10	5776
2622	3	8549
2418	3	7084
1866	10	3506
30	10	9426
65	10	7035
1674	10	8540
1914	1	8179
2446	3	12451
2275	3	5586
643	10	5480
2708	10	6484
497	10	8983
925	8	8994
2859	10	12846
2196	10	3796
140	10	8646
2712	10	6572
154	10	12675
388	10	10771
817	10	6984
2258	10	8967
2840	10	8881
1453	4	12806
2326	10	9169
835	3	13057
712	0	10994
803	10	11975
345	10	10459
263	10	5294
1229	10	4773
2785	10	11311
1417	4	9825
1832	10	10832
819	10	8871
555	10	12768
2348	10	12107
341	3	10863
79	10	4090
2116	10	4616
2376	10	13631
774	10	8163
1603	10	13104
2689	10	11835
1306	10	7448
1465	1	9645
2740	10	12013
205	7	12542
2913	3	7619
2896	3	9767
1461	10	11887
1827	10	5776
2190	4	6531
1258	10	7671
1537	4	4894
53	10	3381
2415	10	5233
111	10	6270
1547	10	6962
1342	10	13183
1991	10	10266
2907	10	12168
1141	8	3716
1401	3	7934
121	3	12720
2398	3	9517
2523	3	13528
1065	3	7934
21	10	8773
2845	10	5511
2422	4	6438
1472	10	11493
1198	10	10717
1440	10	5538
22	10	4932
2862	10	11879
2729	3	8005
2440	10	12407
347	10	10753
2848	10	9667
2269	10	9881
550	4	10306
2228	10	9781
2168	10	9752
131	3	6099
1448	10	7310
1179	10	4958
902	10	9552
1445	10	3808
1898	10	9357
816	10	10453
1992	10	11199
580	10	5328
2149	10	4763
804	10	11139
514	10	6626
1870	6	7728
2730	3	9767
2626	3	7130
1910	10	4352
2831	10	8980
2070	0	9906
1773	1	4187
140	3	12632
2111	3	5655
570	3	13179
2477	10	3506
1977	10	10745
2574	10	10619
1564	10	13109
1459	10	7644
2146	10	5621
489	3	4873
741	10	11571
607	2	4583
2712	10	13160
2428	1	4334
1637	10	11425
1926	10	10476
2077	10	8851
131	10	4432
1792	10	12208
1841	10	8511
163	3	7934
1066	10	8244
1083	10	11825
1306	3	11818
83	10	4384
2804	10	10147
162	10	10239
1926	10	8003
2565	3	11492
1141	10	3076
635	10	12069
1831	3	3066
1533	10	12357
1808	10	13602
588	3	4728
1358	3	12613
2885	10	13123
1499	10	12234
2874	10	6092
1529	3	4740
2452	10	12175
2798	10	6589
1602	10	7066
658	10	11272
371	10	5495
2692	10	5496
2174	10	7513
2871	10	12679
566	10	11183
1760	3	6056
487	10	4384
327	10	11678
1880	1	4308
1073	10	10451
915	10	9814
61	10	3697
1982	3	6005
2842	1	7712
2857	10	12255
2535	10	9107
2274	10	13389
2649	3	6650
925	10	12224
1228	4	12748
20	4	8419
853	3	4041
697	10	10415
1817	10	9340
355	10	11464
968	10	7536
639	10	6077
2667	10	5270
1971	10	9426
1554	10	8118
2201	10	13431
302	10	11176
2747	10	7345
814	10	13490
975	10	13596
107	10	3916
762	3	12329
281	10	3246
1354	4	9112
2897	10	3277
695	10	7160
1605	10	12148
2831	10	10388
1282	10	9573
2527	10	8913
2901	3	9335
470	2	10908
1463	7	5774
1250	10	9047
2744	10	7671
1983	10	10933
731	10	10957
226	10	4104
1248	10	8184
1598	3	12762
2811	10	4763
1443	10	9489
2113	10	3246
2525	10	9426
2478	10	5497
1767	10	10388
332	10	4579
2215	10	10599
2167	3	10863
2686	3	11810
702	10	8321
2455	10	12773
2173	1	6887
1622	10	12521
1835	10	6061
2037	10	3956
1313	10	4433
2460	10	13305
2959	10	7730
966	10	10257
267	10	7506
179	10	3555
1475	4	12244
2228	10	7448
2271	3	10121
1248	1	11931
2544	10	8773
2942	10	11425
2109	10	4151
1369	10	13257
1560	10	9564
1267	10	6762
2516	10	5275
812	10	9426
1463	10	8274
1467	10	6270
437	10	7066
832	10	10713
1109	10	7070
1308	10	12610
2820	10	3894
832	1	9452
2892	10	11835
1413	10	9107
2482	10	4059
2523	3	5120
2835	10	8773
1759	10	4518
2064	10	12695
363	4	9663
2888	10	7663
2902	10	12480
1986	3	7511
2530	3	12137
1663	10	9119
1589	10	8516
2165	10	9748
734	10	13750
2376	4	8697
1072	10	3738
566	10	12308
2733	10	4059
92	3	6105
767	10	9039
2721	3	3117
67	10	6677
931	10	13242
1928	4	7001
95	3	4312
2251	3	3361
105	3	12376
760	10	4844
926	10	9419
2623	10	5745
420	10	12742
2396	10	12850
1707	10	7834
2655	10	11273
317	10	10796
941	10	13735
2064	3	8713
2568	10	10136
2928	10	3641
2710	1	6633
999	10	9426
1969	10	9521
1141	10	9357
1224	10	11329
433	2	9957
2381	10	5538
2739	10	11315
781	3	10928
1918	10	11045
1086	10	8782
746	10	7411
1463	10	3731
163	10	11933
124	2	4605
1091	10	9995
355	10	4227
2701	10	13173
1890	10	10956
2674	10	3139
827	3	10574
2405	10	5201
2432	10	9748
2342	10	7134
2300	10	4493
2847	3	7423
2177	3	12901
2017	3	3221
310	3	3912
311	10	3940
2460	7	3658
2558	10	13758
2646	3	11685
1501	10	13596
1515	10	3635
691	10	8277
1218	3	7554
2201	10	9426
826	3	8614
586	10	13381
579	10	5044
1174	10	10713
2458	10	13072
2479	10	7761
2723	10	12874
1143	10	9617
283	10	10744
263	10	9426
1181	10	5621
2569	10	3387
2691	3	8793
960	10	4958
2348	10	7579
2284	10	9426
1622	10	5048
2399	10	11963
1257	10	11921
539	10	9093
75	10	11026
2375	10	13305
787	10	11176
457	10	7259
2923	10	11770
1477	10	5710
817	10	7053
287	10	9119
1672	10	8524
214	4	6058
363	3	7869
87	10	10217
2261	3	5303
1618	3	12632
1365	10	4099
1866	3	8660
2061	10	12168
2874	10	3070
2072	10	11404
2425	10	3678
2365	10	13329
2593	10	8029
2167	3	6554
2731	4	4927
1880	3	10928
2273	10	9426
1598	10	4958
1440	10	9470
2716	1	7128
2204	10	5698
172	3	3469
337	10	10147
30	10	3524
1743	3	12556
1534	10	9521
2336	4	9334
2057	10	5531
2570	10	4948
2397	3	3965
2434	10	8265
715	3	8799
720	10	9406
1435	10	5905
2244	10	9630
2235	10	3695
4	10	11874
1830	10	5255
1995	10	10459
2785	10	12996
747	3	13340
935	4	7996
1817	10	12521
2353	10	6677
1444	3	7469
558	3	12920
2464	3	10221
1846	3	11441
1379	3	8028
1504	3	10813
508	4	11826
1055	10	8332
1491	4	13575
350	10	8701
2959	10	4638
2407	3	12376
2193	3	3066
631	3	12376
2298	10	6549
2237	5	7174
729	10	13339
852	10	10203
1503	10	12034
1304	10	12587
188	3	7934
2244	10	10154
845	10	4048
967	0	9275
37	10	6731
2490	10	5776
1036	10	11983
2314	3	6716
1873	10	4825
2288	10	3036
997	10	6991
2871	10	5546
511	10	9262
540	3	5401
269	3	8987
2226	4	12019
810	10	7802
2884	10	5201
2865	10	7497
2646	10	8385
226	3	12135
96	1	4586
1723	10	4908
2821	10	8971
355	10	8117
962	10	3277
1151	10	7815
1180	10	3552
1377	3	9230
1064	10	8945
494	10	13324
318	3	12376
2865	10	12607
1142	10	8321
2261	6	9129
1070	3	7934
815	10	10337
1776	3	4275
652	10	12312
825	10	7998
1530	10	5570
1407	10	10347
2016	10	4400
2873	10	6330
1870	3	7877
1614	10	8913
1327	10	5873
924	3	8977
129	10	3116
1312	10	13346
2686	10	5394
2300	10	3202
148	1	11970
1912	10	10653
1190	3	11191
1786	10	11835
2942	10	11080
1767	10	8380
2011	10	10555
2381	10	9555
1390	10	7738
1278	10	7820
1098	10	7208
88	3	6490
979	10	12277
2225	4	12366
1969	10	10347
626	3	4409
2215	10	8310
2702	10	7912
2727	10	9099
1411	10	3372
758	10	3847
531	3	7934
2113	10	12578
1898	4	8062
1891	10	7601
2642	10	8216
244	10	9262
1665	10	12777
804	10	8443
2610	10	10889
939	3	7554
837	10	10502
1484	10	13139
2069	10	5990
307	3	10121
1531	10	10404
1504	10	13050
2131	10	12928
712	7	7475
1723	10	10110
195	3	4943
1739	1	3962
1382	10	10223
1267	3	4933
2079	10	3974
776	3	12376
2959	10	11342
2083	10	9615
548	3	12135
2420	3	12842
2776	3	12905
1586	10	8568
167	10	5017
2381	10	7936
2397	4	4602
4	10	9911
125	10	7601
2232	3	6573
2507	10	9309
1695	10	13530
2770	10	6242
2303	10	5538
1088	10	13389
1540	3	5115
161	3	4938
639	10	10812
1552	10	13505
183	10	9842
2946	9	10884
46	10	5110
368	10	13028
2147	10	13160
82	10	10193
2198	10	3964
272	10	13339
2066	10	4647
2477	10	10934
284	10	9727
2187	10	11598
1699	10	3811
1516	10	7160
191	4	7175
1381	10	12588
334	10	7114
2107	10	3814
570	10	8774
2669	10	6932
2260	4	13198
2485	3	9196
397	10	7133
167	10	11408
1345	10	5167
1557	4	3365
1127	3	4765
1827	10	12637
309	10	5546
645	3	7921
2321	10	8891
1247	10	9631
268	3	9712
451	3	9762
2650	10	5209
350	4	9209
804	10	9666
2382	10	7462
1747	7	5705
52	10	12657
2250	10	5684
451	10	12637
685	3	12422
1435	10	3277
2300	10	3511
1993	10	11244
2876	10	10031
195	10	8403
187	10	3487
2151	10	9748
580	10	6777
2618	10	3796
2858	10	13259
2971	3	11488
2142	10	4589
105	10	5953
244	10	3529
1306	3	6798
1857	10	12609
2497	3	12632
1070	10	13780
297	3	11407
1863	10	5366
2771	10	9069
1162	10	13362
876	4	6582
1841	10	6074
2715	10	8790
2204	10	11850
1759	10	5042
1242	10	6626
1806	10	12041
1290	10	8577
1941	1	5430
2231	7	6862
1167	4	12082
2648	10	11827
485	10	4865
612	10	4598
368	10	3277
841	10	5495
280	10	13692
1291	10	7086
382	10	7252
2211	3	10507
2405	10	13560
95	10	8290
2575	3	10863
1092	10	3542
2622	10	5181
1227	3	9705
355	10	7354
484	3	11030
466	4	3765
1857	3	4738
1344	10	9426
631	10	6981
2907	10	6277
1792	3	7646
2099	10	8543
2184	10	3234
2058	10	11700
2842	6	10381
1140	10	9464
1490	3	13179
1182	10	3940
247	7	5836
1051	10	10459
1450	10	8321
2060	10	11835
2190	10	9764
666	3	12376
429	10	13532
982	10	6115
2311	3	5126
1078	4	10409
1055	3	7615
465	10	4578
504	10	7574
2133	3	6185
1221	10	4618
1830	10	4335
864	10	13077
2918	10	7425
2109	7	4381
1280	10	11496
310	10	8652
1522	10	5497
283	10	11292
34	10	9596
1635	10	10744
1284	10	8118
861	10	8787
989	10	5496
2778	10	7895
2772	3	3830
